Method,Instance,N,Optimal_K,Euristich_K,Q,Cost,Optimal_Value,Optimality_Gap(%),Optimality_K_Gap(%),Processing_Time(s)
My-Euristich,XML100_3313_10,100,10,12.0,10,28750.0,20161.0,42.6,20.0,0.003152
My-Euristich,XML100_1315_27,100,5,6.0,20,16090.0,11400.0,41.14,20.0,0.002242
My-Euristich,XML100_1315_24,100,5,6.0,20,15143.0,11136.0,35.98,20.0,0.002191
My-Euristich,XML100_3315_23,100,5,6.0,20,16091.0,12176.0,32.15,20.0,0.002192
My-Euristich,XML100_3315_15,100,5,6.0,20,19120.0,12815.0,49.2,20.0,0.002273
My-Euristich,XML100_3315_11,100,5,6.0,20,17325.0,12703.0,36.39,20.0,0.002322
My-Euristich,XML100_3315_09,100,5,6.0,20,17633.0,12442.0,41.72,20.0,0.002276
My-Euristich,XML100_3315_06,100,5,6.0,20,16435.0,11406.0,44.09,20.0,0.002267
My-Euristich,XML100_3315_05,100,5,6.0,20,17333.0,12119.0,43.02,20.0,0.002449
My-Euristich,XML100_3315_02,100,5,6.0,20,16672.0,11122.0,49.9,20.0,0.002297
My-Euristich,XML100_3312_24,100,17,20.0,6,36036.0,27607.0,30.53,17.65,0.009211
My-Euristich,XML100_3312_20,100,17,20.0,6,41387.0,30731.0,34.68,17.65,0.004505
My-Euristich,XML100_3312_19,100,17,20.0,6,40713.0,30950.0,31.54,17.65,0.004524
My-Euristich,XML100_3312_18,100,17,20.0,6,43081.0,33457.0,28.77,17.65,0.004598
My-Euristich,XML100_3312_16,100,17,20.0,6,38230.0,29632.0,29.02,17.65,0.004772
My-Euristich,XML100_3312_25,100,17,20.0,6,36591.0,27540.0,32.86,17.65,0.008015
My-Euristich,XML100_3312_22,100,17,20.0,6,43974.0,34117.0,28.89,17.65,0.004805
My-Euristich,XML100_1212_10,100,17,20.0,6,33446.0,25773.0,29.77,17.65,0.004989
My-Euristich,XML100_2312_21,100,17,20.0,6,29429.0,17925.0,64.18,17.65,0.004534
My-Euristich,XML100_2312_23,100,17,20.0,6,24703.0,15502.0,59.35,17.65,0.004485
My-Euristich,XML100_2312_24,100,17,20.0,6,27422.0,17074.0,60.61,17.65,0.004906
My-Euristich,XML100_2312_26,100,17,20.0,6,29123.0,17403.0,67.34,17.65,0.005464
My-Euristich,XML100_1212_25,100,17,20.0,6,29966.0,24486.0,22.38,17.65,0.00627
My-Euristich,XML100_3112_05,100,17,20.0,6,40143.0,30341.0,32.31,17.65,0.005123
My-Euristich,XML100_3112_11,100,17,20.0,6,40980.0,30401.0,34.8,17.65,0.004848
My-Euristich,XML100_3112_10,100,17,20.0,6,39044.0,29741.0,31.28,17.65,0.004576
My-Euristich,XML100_3112_08,100,17,20.0,6,38785.0,30243.0,28.24,17.65,0.004521
My-Euristich,XML100_3112_12,100,17,20.0,6,43508.0,31225.0,39.34,17.65,0.004513
My-Euristich,XML100_3112_18,100,17,20.0,6,39973.0,29962.0,33.41,17.65,0.00479
My-Euristich,XML100_1212_07,100,17,20.0,6,27063.0,20902.0,29.48,17.65,0.004534
My-Euristich,XML100_1212_11,100,17,20.0,6,32014.0,24894.0,28.6,17.65,0.004523
My-Euristich,XML100_1212_08,100,17,20.0,6,27073.0,20957.0,29.18,17.65,0.004772
My-Euristich,XML100_2312_18,100,17,20.0,6,30551.0,17881.0,70.86,17.65,0.004399
My-Euristich,XML100_2312_17,100,17,20.0,6,28962.0,18328.0,58.02,17.65,0.005301
My-Euristich,XML100_2312_14,100,17,20.0,6,28286.0,17564.0,61.05,17.65,0.004517
My-Euristich,XML100_1212_17,100,17,20.0,6,24785.0,18958.0,30.74,17.65,0.004534
My-Euristich,XML100_2212_23,100,17,20.0,6,20270.0,12937.0,56.68,17.65,0.004598
My-Euristich,XML100_3112_20,100,17,20.0,6,40058.0,30718.0,30.41,17.65,0.004748
My-Euristich,XML100_2212_24,100,17,20.0,6,22703.0,14718.0,54.25,17.65,0.005683
My-Euristich,XML100_3112_21,100,17,20.0,6,39410.0,30200.0,30.5,17.65,0.004535
My-Euristich,XML100_3112_23,100,17,20.0,6,39754.0,30262.0,31.37,17.65,0.004487
My-Euristich,XML100_1212_02,100,17,20.0,6,14104.0,10260.0,37.47,17.65,0.004679
My-Euristich,XML100_1212_20,100,17,20.0,6,20997.0,15773.0,33.12,17.65,0.004563
My-Euristich,XML100_2312_09,100,17,20.0,6,23123.0,14816.0,56.07,17.65,0.004344
My-Euristich,XML100_1212_19,100,17,20.0,6,30964.0,24627.0,25.73,17.65,0.004745
My-Euristich,XML100_3112_17,100,17,20.0,6,39053.0,28203.0,38.47,17.65,0.004807
My-Euristich,XML100_3112_14,100,17,20.0,6,41328.0,31433.0,31.48,17.65,0.004542
My-Euristich,XML100_1212_16,100,17,20.0,6,22541.0,16625.0,35.58,17.65,0.004533
My-Euristich,XML100_1112_22,100,17,20.0,6,33623.0,23315.0,44.21,17.65,0.004721
My-Euristich,XML100_1112_19,100,17,20.0,6,32717.0,22294.0,46.75,17.65,0.0044
My-Euristich,XML100_1112_20,100,17,20.0,6,28547.0,18654.0,53.03,17.65,0.004465
My-Euristich,XML100_1112_17,100,17,20.0,6,33216.0,24215.0,37.17,17.65,0.004374
My-Euristich,XML100_3312_14,100,17,20.0,6,36574.0,28714.0,27.37,17.65,0.005642
My-Euristich,XML100_3312_11,100,17,20.0,6,40398.0,31568.0,27.97,17.65,0.004927
My-Euristich,XML100_3312_10,100,17,20.0,6,41440.0,31496.0,31.57,17.65,0.004957
My-Euristich,XML100_1312_10,100,17,20.0,6,39934.0,29355.0,36.04,17.65,0.004614
My-Euristich,XML100_1312_12,100,17,20.0,6,31287.0,22777.0,37.36,17.65,0.00468
My-Euristich,XML100_1312_15,100,17,20.0,6,26876.0,21232.0,26.58,17.65,0.004592
My-Euristich,XML100_1312_18,100,17,20.0,6,31865.0,23547.0,35.33,17.65,0.004564
My-Euristich,XML100_1112_06,100,17,20.0,6,31931.0,22830.0,39.86,17.65,0.004512
My-Euristich,XML100_1112_07,100,17,20.0,6,31612.0,23362.0,35.31,17.65,0.004304
My-Euristich,XML100_1112_02,100,17,20.0,6,31295.0,22916.0,36.56,17.65,0.004416
My-Euristich,XML100_2112_24,100,17,20.0,6,27134.0,17169.0,58.04,17.65,0.004833
My-Euristich,XML100_3212_21,100,17,20.0,6,39668.0,30675.0,29.32,17.65,0.004583
My-Euristich,XML100_1312_25,100,17,20.0,6,27580.0,19750.0,39.65,17.65,0.004739
My-Euristich,XML100_3212_19,100,17,20.0,6,39926.0,32773.0,21.83,17.65,0.004606
My-Euristich,XML100_3212_22,100,17,20.0,6,35480.0,27761.0,27.81,17.65,0.00456
My-Euristich,XML100_3212_23,100,17,20.0,6,40078.0,29966.0,33.74,17.65,0.004617
My-Euristich,XML100_3212_24,100,17,20.0,6,31432.0,24924.0,26.11,17.65,0.004917
My-Euristich,XML100_3212_16,100,17,20.0,6,41235.0,33078.0,24.66,17.65,0.004631
My-Euristich,XML100_3212_12,100,17,20.0,6,41765.0,33020.0,26.48,17.65,0.004591
My-Euristich,XML100_2212_13,100,17,20.0,6,28466.0,17116.0,66.31,17.65,0.004579
My-Euristich,XML100_2212_14,100,17,20.0,6,24278.0,16859.0,44.01,17.65,0.004803
My-Euristich,XML100_3212_03,100,17,20.0,6,42459.0,33798.0,25.63,17.65,0.004769
My-Euristich,XML100_3212_01,100,17,20.0,6,45902.0,36582.0,25.48,17.65,0.004792
My-Euristich,XML100_3212_08,100,17,20.0,6,36627.0,30116.0,21.62,17.65,0.0046
My-Euristich,XML100_3212_17,100,17,20.0,6,25652.0,20256.0,26.64,17.65,0.00462
My-Euristich,XML100_1312_09,100,17,20.0,6,29552.0,22153.0,33.4,17.65,0.00469
My-Euristich,XML100_2212_03,100,17,20.0,6,25961.0,16523.0,57.12,17.65,0.004722
My-Euristich,XML100_2212_04,100,17,20.0,6,24902.0,15707.0,58.54,17.65,0.004611
My-Euristich,XML100_2212_12,100,17,20.0,6,20904.0,13820.0,51.26,17.65,0.004594
My-Euristich,XML100_2212_06,100,17,20.0,6,20841.0,13462.0,54.81,17.65,0.004671
My-Euristich,XML100_2212_10,100,17,20.0,6,21446.0,12332.0,73.91,17.65,0.004531
My-Euristich,XML100_2212_01,100,17,20.0,6,26632.0,16152.0,64.88,17.65,0.004751
My-Euristich,XML100_3112_26,100,17,20.0,6,40064.0,29581.0,35.44,17.65,0.004709
My-Euristich,XML100_2212_27,100,17,20.0,6,25277.0,17072.0,48.06,17.65,0.004659
My-Euristich,XML100_2212_26,100,17,20.0,6,28421.0,18694.0,52.03,17.65,0.004609
My-Euristich,XML100_3312_02,100,17,20.0,6,41727.0,30748.0,35.71,17.65,0.004777
My-Euristich,XML100_3312_06,100,17,20.0,6,35805.0,27480.0,30.29,17.65,0.004578
My-Euristich,XML100_3312_01,100,17,20.0,6,37320.0,26958.0,38.44,17.65,0.005365
My-Euristich,XML100_3312_07,100,17,20.0,6,43735.0,33392.0,30.97,17.65,0.004593
My-Euristich,XML100_1112_24,100,17,20.0,6,32653.0,23904.0,36.6,17.65,0.004645
My-Euristich,XML100_2112_07,100,17,20.0,6,30235.0,17884.0,69.06,17.65,0.005118
My-Euristich,XML100_2112_15,100,17,20.0,6,30712.0,17738.0,73.14,17.65,0.004652
My-Euristich,XML100_1112_18,100,17,20.0,6,33350.0,23599.0,41.32,17.65,0.004505
My-Euristich,XML100_1112_11,100,17,20.0,6,30862.0,22629.0,36.38,17.65,0.004336
My-Euristich,XML100_1112_12,100,17,20.0,6,27755.0,19645.0,41.28,17.65,0.004555
My-Euristich,XML100_2112_25,100,17,20.0,6,27889.0,15855.0,75.9,17.65,0.004636
My-Euristich,XML100_2112_22,100,17,20.0,6,31734.0,17978.0,76.52,17.65,0.00492
My-Euristich,XML100_2112_02,100,17,20.0,6,30069.0,18057.0,66.52,17.65,0.00461
My-Euristich,XML100_2112_01,100,17,20.0,6,30713.0,17730.0,73.23,17.65,0.004863
My-Euristich,XML100_2315_22,100,6,7.0,17,15850.0,9417.0,68.31,16.67,0.002263
My-Euristich,XML100_3215_04,100,6,7.0,17,18526.0,13569.0,36.53,16.67,0.002371
My-Euristich,XML100_3215_25,100,6,7.0,17,13791.0,10450.0,31.97,16.67,0.002392
My-Euristich,XML100_1315_03,100,6,7.0,17,16309.0,11555.0,41.14,16.67,0.002402
My-Euristich,XML100_1315_04,100,6,7.0,17,16497.0,11080.0,48.89,16.67,0.002335
My-Euristich,XML100_1315_07,100,6,7.0,17,14082.0,9366.0,50.35,16.67,0.002358
My-Euristich,XML100_2115_23,100,6,7.0,17,15677.0,9729.0,61.14,16.67,0.002354
My-Euristich,XML100_1115_11,100,6,7.0,17,15501.0,10444.0,48.42,16.67,0.002278
My-Euristich,XML100_3215_24,100,6,7.0,17,13874.0,10333.0,34.27,16.67,0.002353
My-Euristich,XML100_1215_15,100,6,7.0,17,8090.0,6082.0,33.02,16.67,0.002304
My-Euristich,XML100_1115_26,100,6,7.0,17,20294.0,13358.0,51.92,16.67,0.002347
My-Euristich,XML100_2215_25,100,6,7.0,17,11314.0,7713.0,46.69,16.67,0.002506
My-Euristich,XML100_2215_18,100,6,7.0,17,15282.0,8041.0,90.05,16.67,0.00245
My-Euristich,XML100_1215_24,100,6,7.0,17,11649.0,7961.0,46.33,16.67,0.002641
My-Euristich,XML100_1215_20,100,6,7.0,17,7504.0,5335.0,40.66,16.67,0.002321
My-Euristich,XML100_1215_13,100,6,7.0,17,13462.0,10281.0,30.94,16.67,0.002394
My-Euristich,XML100_1215_03,100,6,7.0,17,14918.0,9991.0,49.31,16.67,0.002322
My-Euristich,XML100_2215_08,100,6,7.0,17,12331.0,7553.0,63.26,16.67,0.002314
My-Euristich,XML100_2315_19,100,6,7.0,17,15299.0,9272.0,65.0,16.67,0.002367
My-Euristich,XML100_3315_26,100,6,7.0,17,16948.0,11621.0,45.84,16.67,0.002382
My-Euristich,XML100_3315_21,100,6,7.0,17,18780.0,14010.0,34.05,16.67,0.002426
My-Euristich,XML100_3315_12,100,6,7.0,17,19435.0,14977.0,29.77,16.67,0.002433
My-Euristich,XML100_1315_20,100,6,7.0,17,15714.0,10505.0,49.59,16.67,0.002335
My-Euristich,XML100_1215_14,100,6,7.0,17,12949.0,9999.0,29.5,16.67,0.00228
My-Euristich,XML100_1115_09,100,6,7.0,17,15774.0,11124.0,41.8,16.67,0.002327
My-Euristich,XML100_1315_08,100,6,7.0,17,16614.0,11484.0,44.67,16.67,0.002325
My-Euristich,XML100_1115_10,100,6,7.0,17,16831.0,11410.0,47.51,16.67,0.002679
My-Euristich,XML100_1115_12,100,6,7.0,17,17137.0,11821.0,44.97,16.67,0.002441
My-Euristich,XML100_1115_03,100,6,7.0,17,15943.0,11355.0,40.41,16.67,0.00222
My-Euristich,XML100_3115_07,100,6,7.0,17,19599.0,13523.0,44.93,16.67,0.00235
My-Euristich,XML100_3115_02,100,6,7.0,17,19530.0,14197.0,37.56,16.67,0.002465
My-Euristich,XML100_1115_07,100,6,7.0,17,17995.0,13076.0,37.62,16.67,0.002505
My-Euristich,XML100_2115_04,100,6,7.0,17,16603.0,10021.0,65.68,16.67,0.002506
My-Euristich,XML100_1113_04,100,13,15.0,8,26522.0,19276.0,37.59,15.38,0.003502
My-Euristich,XML100_3313_12,100,13,15.0,8,29166.0,21845.0,33.51,15.38,0.003742
My-Euristich,XML100_1213_21,100,13,15.0,8,20880.0,12651.0,65.05,15.38,0.003685
My-Euristich,XML100_1213_19,100,13,15.0,8,27349.0,19594.0,39.58,15.38,0.003772
My-Euristich,XML100_1213_11,100,13,15.0,8,18409.0,12122.0,51.86,15.38,0.003663
My-Euristich,XML100_1213_15,100,13,15.0,8,19031.0,14977.0,27.07,15.38,0.003924
My-Euristich,XML100_2313_14,100,13,15.0,8,20196.0,13261.0,52.3,15.38,0.004263
My-Euristich,XML100_2313_25,100,13,15.0,8,24734.0,14242.0,73.67,15.38,0.004306
My-Euristich,XML100_1113_08,100,13,15.0,8,27449.0,19200.0,42.96,15.38,0.003915
My-Euristich,XML100_2113_22,100,13,15.0,8,25270.0,14542.0,73.77,15.38,0.003634
My-Euristich,XML100_2113_14,100,13,15.0,8,24465.0,14543.0,68.23,15.38,0.00372
My-Euristich,XML100_2113_12,100,13,15.0,8,24126.0,14802.0,62.99,15.38,0.003701
My-Euristich,XML100_2113_11,100,13,15.0,8,23908.0,14606.0,63.69,15.38,0.003655
My-Euristich,XML100_2113_24,100,13,15.0,8,24940.0,13860.0,79.94,15.38,0.003631
My-Euristich,XML100_2213_22,100,13,15.0,8,17255.0,12538.0,37.62,15.38,0.003642
My-Euristich,XML100_2313_22,100,13,15.0,8,25999.0,14780.0,75.91,15.38,0.003589
My-Euristich,XML100_1213_09,100,13,15.0,8,18144.0,12767.0,42.12,15.38,0.003711
My-Euristich,XML100_2213_15,100,13,15.0,8,20925.0,13602.0,53.84,15.38,0.003728
My-Euristich,XML100_2213_16,100,13,15.0,8,21077.0,11845.0,77.94,15.38,0.004302
My-Euristich,XML100_3113_01,100,13,15.0,8,31048.0,24114.0,28.76,15.38,0.003771
My-Euristich,XML100_3113_04,100,13,15.0,8,33097.0,24998.0,32.4,15.38,0.003654
My-Euristich,XML100_3113_22,100,13,15.0,8,32448.0,24141.0,34.41,15.38,0.003848
My-Euristich,XML100_3113_13,100,13,15.0,8,34006.0,24429.0,39.2,15.38,0.003874
My-Euristich,XML100_3213_21,100,13,15.0,8,29236.0,24050.0,21.56,15.38,0.003722
My-Euristich,XML100_3213_24,100,13,15.0,8,28254.0,23041.0,22.62,15.38,0.00366
My-Euristich,XML100_1313_13,100,13,15.0,8,27868.0,21351.0,30.52,15.38,0.003698
My-Euristich,XML100_3213_08,100,13,15.0,8,27466.0,21865.0,25.62,15.38,0.003669
My-Euristich,XML100_3213_17,100,13,15.0,8,26370.0,20772.0,26.95,15.38,0.003695
My-Euristich,XML100_1313_08,100,13,15.0,8,22262.0,15696.0,41.83,15.38,0.003598
My-Euristich,XML100_1313_01,100,13,15.0,8,23111.0,16912.0,36.65,15.38,0.003642
My-Euristich,XML100_3313_21,100,13,15.0,8,34608.0,25891.0,33.67,15.38,0.003775
My-Euristich,XML100_1113_15,100,13,15.0,8,24339.0,16750.0,45.31,15.38,0.003684
My-Euristich,XML100_1113_24,100,13,15.0,8,27591.0,19248.0,43.34,15.38,0.003568
My-Euristich,XML100_1313_18,100,13,15.0,8,19280.0,12678.0,52.07,15.38,0.003818
My-Euristich,XML100_2213_21,100,13,15.0,8,16021.0,9970.0,60.69,15.38,0.003642
My-Euristich,XML100_1214_15,100,7,8.0,15,12904.0,9398.0,37.31,14.29,0.002544
My-Euristich,XML100_2214_24,100,7,8.0,15,13711.0,8773.0,56.29,14.29,0.002499
My-Euristich,XML100_2314_25,100,7,8.0,15,15757.0,10220.0,54.18,14.29,0.002515
My-Euristich,XML100_2214_08,100,7,8.0,15,15105.0,9309.0,62.26,14.29,0.002618
My-Euristich,XML100_2214_23,100,7,8.0,15,14751.0,10106.0,45.96,14.29,0.002529
My-Euristich,XML100_2314_26,100,7,8.0,15,15320.0,9699.0,57.95,14.29,0.002332
My-Euristich,XML100_2314_10,100,7,8.0,15,15668.0,10593.0,47.91,14.29,0.002658
My-Euristich,XML100_3314_10,100,7,8.0,15,19931.0,14179.0,40.57,14.29,0.002526
My-Euristich,XML100_3314_17,100,7,8.0,15,17958.0,13388.0,34.14,14.29,0.002567
My-Euristich,XML100_3314_21,100,7,8.0,15,18618.0,12406.0,50.07,14.29,0.002745
My-Euristich,XML100_3314_19,100,7,8.0,15,19153.0,15050.0,27.26,14.29,0.002538
My-Euristich,XML100_2314_04,100,7,8.0,15,16020.0,10059.0,59.26,14.29,0.003244
My-Euristich,XML100_2314_01,100,7,8.0,15,15175.0,9592.0,58.2,14.29,0.00246
My-Euristich,XML100_1114_23,100,7,8.0,15,17568.0,11793.0,48.97,14.29,0.002428
My-Euristich,XML100_2114_26,100,7,8.0,15,17238.0,10773.0,60.01,14.29,0.002467
My-Euristich,XML100_2114_25,100,7,8.0,15,18062.0,10429.0,73.19,14.29,0.002519
My-Euristich,XML100_2114_24,100,7,8.0,15,17797.0,10716.0,66.08,14.29,0.002534
My-Euristich,XML100_2114_22,100,7,8.0,15,16325.0,10600.0,54.01,14.29,0.002478
My-Euristich,XML100_3214_06,100,7,8.0,15,18282.0,13972.0,30.85,14.29,0.002541
My-Euristich,XML100_3214_12,100,7,8.0,15,18124.0,14058.0,28.92,14.29,0.002508
My-Euristich,XML100_3114_05,100,7,8.0,15,22158.0,15524.0,42.73,14.29,0.002647
My-Euristich,XML100_3114_08,100,7,8.0,15,20578.0,15010.0,37.1,14.29,0.002516
My-Euristich,XML100_1114_03,100,7,8.0,15,21349.0,15432.0,38.34,14.29,0.002429
My-Euristich,XML100_3114_24,100,7,8.0,15,23060.0,15354.0,50.19,14.29,0.002577
My-Euristich,XML100_1114_25,100,7,8.0,15,20911.0,15367.0,36.08,14.29,0.002426
My-Euristich,XML100_1114_27,100,7,8.0,15,16458.0,11757.0,39.98,14.29,0.002415
My-Euristich,XML100_1114_16,100,7,8.0,15,17983.0,12053.0,49.2,14.29,0.002511
My-Euristich,XML100_1114_15,100,7,8.0,15,15725.0,11091.0,41.78,14.29,0.002381
My-Euristich,XML100_1114_17,100,7,8.0,15,17079.0,13124.0,30.14,14.29,0.002519
My-Euristich,XML100_3214_22,100,7,8.0,15,21587.0,14749.0,46.36,14.29,0.002559
My-Euristich,XML100_1314_20,100,7,8.0,15,16973.0,12356.0,37.37,14.29,0.00263
My-Euristich,XML100_1314_24,100,7,8.0,15,17476.0,12771.0,36.84,14.29,0.002484
My-Euristich,XML100_1314_13,100,7,8.0,15,17415.0,11763.0,48.05,14.29,0.002488
My-Euristich,XML100_1314_16,100,7,8.0,15,16392.0,11671.0,40.45,14.29,0.002573
My-Euristich,XML100_1314_07,100,7,8.0,15,15223.0,10102.0,50.69,14.29,0.002661
My-Euristich,XML100_1314_05,100,7,8.0,15,17546.0,12258.0,43.14,14.29,0.002632
My-Euristich,XML100_3214_25,100,7,8.0,15,20367.0,15788.0,29.0,14.29,0.002516
My-Euristich,XML100_2114_07,100,7,8.0,15,15099.0,9695.0,55.74,14.29,0.002472
My-Euristich,XML100_1114_02,100,7,8.0,15,17896.0,12579.0,42.27,14.29,0.002487
My-Euristich,XML100_3214_17,100,7,8.0,15,18578.0,14354.0,29.43,14.29,0.002511
My-Euristich,XML100_3214_13,100,7,8.0,15,12363.0,9556.0,29.37,14.29,0.002506
My-Euristich,XML100_3214_14,100,7,8.0,15,22550.0,17236.0,30.83,14.29,0.002696
My-Euristich,XML100_3214_21,100,7,8.0,15,17951.0,12575.0,42.75,14.29,0.002464
My-Euristich,XML100_3214_19,100,7,8.0,15,20329.0,16348.0,24.35,14.29,0.002545
My-Euristich,XML100_2114_04,100,7,8.0,15,16412.0,10562.0,55.39,14.29,0.002504
My-Euristich,XML100_2114_06,100,7,8.0,15,17006.0,10332.0,64.6,14.29,0.002521
